STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/1/2021,,,,1.65,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/2/2021,,,,0.13,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/3/2021,,,,0.4,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/4/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/5/2021,,,,0.02,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/6/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/7/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/8/2021,,,,0.71,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/9/2021,,,,0.13,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/10/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/11/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/12/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/13/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/14/2021,,,,0.1,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/15/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/16/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/17/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/18/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/19/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/20/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/21/2021,,,,0.05,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/22/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/23/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/24/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/25/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/26/2021,,,,0.08,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/27/2021,,,,0.25,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/28/2021,,,,0.4,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/29/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/30/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,1/31/2021,,,,0.18,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/1/2021,,,,1.58,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/2/2021,,,,0.36,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/3/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/4/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/5/2021,,,,0.11,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/6/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/8/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/10/2021,,,,0.13,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/11/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/12/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/13/2021,,,,1.75,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/14/2021,,,,0.45,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/15/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/16/2021,,,,1.45,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/17/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/18/2021,,,,0.62,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/19/2021,,,,0.68,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/20/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/21/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/22/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/23/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/24/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/25/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/26/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/27/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,2/28/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/1/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/2/2021,,,,0.78,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/4/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/5/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/6/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/7/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/8/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/9/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/10/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/11/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/12/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/13/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/14/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/15/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/16/2021,,,,0.03,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/17/2021,,,,0.78,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/18/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/19/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/20/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/21/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/22/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/23/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/24/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/25/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/26/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/27/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/28/2021,,,,0.32,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/29/2021,,,,0.27,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/30/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,3/31/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/1/2021,,,,0.43,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/2/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/3/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/4/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/5/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/6/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/7/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/8/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/9/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/10/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/11/2021,,,,0.73,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/12/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/13/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/14/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/15/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/16/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/17/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/18/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/19/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/20/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/21/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/22/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/23/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/24/2021,,,,0.09,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/25/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/26/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/27/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/28/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/29/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,4/30/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/1/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/2/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/4/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/5/2021,,,,0.19,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/6/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/7/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/8/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/9/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/10/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/11/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/12/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/13/2021,,,,0.05,",,N",,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/14/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/15/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/16/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/17/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/18/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/19/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/20/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/21/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/22/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/23/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/24/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/25/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/26/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/27/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/28/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0111,"SOCASTEE 3.3 SW, SC US",33.65221,-79.04852,8.5,5/29/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/1/2021,,,,2.17,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/2/2021,,,,0.38,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/3/2021,,,,0.29,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/4/2021,,,,0.01,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/5/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/6/2021,,,,0.05,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/7/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/8/2021,,,,1.48,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/9/2021,,,,0.14,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/10/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/11/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/12/2021,,,,0.33,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/13/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/14/2021,,,,0.15,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/15/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/16/2021,,,,0.18,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/17/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/18/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/19/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/20/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/21/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/22/2021,,,,0.02,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/23/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/24/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/25/2021,,,,0,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/26/2021,,,,0.03,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/27/2021,,,,0.11,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/28/2021,,,,0.73,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/29/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/30/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,1/31/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/1/2021,,,,1.72,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/2/2021,,,,0.19,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/3/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/4/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/5/2021,,,,0.02,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/6/2021,,,,0.04,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/7/2021,,,,1.96,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/8/2021,,,,0.02,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/9/2021,,,,0.17,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/10/2021,,,,0.44,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/11/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/12/2021,,,,0.07,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/13/2021,,,,0.78,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/14/2021,,,,0.62,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/15/2021,,,,1.28,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/16/2021,,,,0.4,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/17/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/18/2021,,,,0.01,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/19/2021,,,,1.11,",,N",,,,,,,,,
US1SCHR0122,"MURRELLS INLET 1.9 NNE, SC US",33.58104,-79.04297,7,2/20/2021,,,,0.67,",,N",,,,,,,,,
